folio,provincia,comuna,expr,pobreza_multi,s13,s16,s17,s19a,s19b,s19c,s19d,s19e,s2,v2,v3,v4,v5,v6,v7,v12,v13
268850301,22,2201,48,0,5,5,,,,,,,,1,1,2,1,3,1,4,3
268850401,22,2201,69,0,2,5,,,,,,,,3,1,2,1,4,1,5,2
268850501,22,2201,64,0,1,5,,,,,,,,3,1,2,2,3,2,4,1
268850601,22,2201,35,0,1,5,,,,,,,,3,1,1,1,4,1,4,1
268850701,22,2201,52,0,2,5,,,,,,,,2,1,2,1,3,1,5,1
268850801,22,2201,47,0,1,5,,,,,,,,1,1,2,1,2,1,4,2
268870201,151,15101,27,0,1,3,1,2,2,2,2,2,,2,1,2,1,4,1,5,1
268870301,151,15101,26,1,2,5,,,,,,,,2,2,2,2,3,2,4,1
268870401,151,15101,22,0,1,5,,,,,,,,2,1,2,1,4,1,4,2
268870701,151,15101,34,0,1,5,,,,,,,,2,1,2,1,3,1,4,1
268870801,151,15101,16,0,1,5,,,,,,,,2,3,2,2,4,2,4,1
268870901,151,15101,27,0,1,5,,,,,,,,2,1,2,1,2,1,4,2
268871001,151,15101,31,0,1,2,1,2,2,1,2,1,,2,2,2,2,2,2,4,2
268871101,151,15101,26,0,1,5,,,,,,,,2,2,2,2,3,2,5,1
268880101,91,9111,60,0,1,5,,,,,,,,2,1,1,1,3,1,5,1
268880201,91,9111,48,0,1,5,,,,,,,,3,1,1,1,3,2,4,1
268880301,91,9111,66,0,1,5,,,,,,,,3,2,2,2,3,2,4,1
268880501,91,9111,56,0,1,2,1,2,2,2,2,2,,3,2,1,2,3,1,4,2
268880601,91,9111,74,0,1,5,,,,,,,,3,2,1,2,3,3,3,1
268880701,91,9111,54,0,1,5,,,,,,,,3,1,2,1,3,2,5,1
268880801,91,9111,80,0,1,5,,,,,,,,3,1,2,1,3,1,4,1
268940301,54,5404,49,0,1,2,1,2,2,2,2,2,,3,1,2,1,3,1,3,3
268940401,54,5404,52,0,1,5,,,,,,,,3,3,5,3,3,1,2,1
268940501,54,5404,49,0,1,5,,,,,,,,1,2,2,2,3,2,4,9
268940601,54,5404,47,0,1,5,,,,,,,,2,2,2,2,3,2,3,1
268940701,54,5404,40,0,1,5,,,,,,,,1,2,2,2,3,1,6,1
268940801,54,5404,59,0,1,5,,,,,,,,3,1,2,1,3,1,4,1
268940901,54,5404,48,0,1,5,,,,,,,,3,1,2,1,3,1,6,1
268970101,58,5804,88,0,1,5,,,,,,,,3,2,2,2,3,2,3,1
268970201,58,5804,114,1,1,5,,,,,,,,3,2,2,2,4,2,2,9
268970301,58,5804,111,0,1,5,,,,,,,,3,1,1,1,4,1,5,1
268970601,58,5804,85,0,1,5,,,,,,,,1,2,2,1,3,2,2,9
268970701,58,5804,92,0,1,4,1,1,1,1,1,2,,3,2,2,1,3,1,2,1
268970801,58,5804,113,0,2,5,,,,,,,,2,1,1,1,1,1,3,2
268990101,83,8307,61,0,1,1,1,2,2,2,2,2,,3,2,1,2,3,2,4,1
268990201,83,8307,44,0,1,2,1,2,2,2,2,2,,3,2,2,2,3,2,3,3
268990301,83,8307,58,0,1,2,1,2,2,2,2,2,,3,1,2,1,3,1,3,1
268990401,83,8307,60,0,1,1,1,2,2,2,2,2,,2,1,2,1,3,1,4,1
268990501,83,8307,44,0,1,2,1,2,2,2,2,2,,3,1,1,1,3,1,5,1
268990601,83,8307,71,0,1,2,1,2,2,2,2,2,,3,2,2,2,3,2,2,1
268990701,83,8307,85,0,1,5,,,,,,,,2,1,2,1,3,1,5,1
268990801,83,8307,58,0,1,2,1,2,2,2,2,2,,3,2,1,3,3,2,3,1
269010101,101,10101,49,0,1,2,1,2,2,2,2,2,,3,1,1,1,3,1,4,1
269010201,101,10101,61,0,1,5,,,,,,,,3,1,1,1,3,1,6,1
269010301,101,10101,74,0,1,5,,,,,,,,3,1,2,1,3,1,3,3
269010401,101,10101,59,0,1,2,1,2,2,2,2,2,,3,2,2,1,3,2,3,1
269010501,101,10101,51,0,1,5,,,,,,,,3,1,1,1,3,1,3,1
269010601,101,10101,59,0,3,5,,,,,,,,3,1,2,1,3,1,6,1
269010701,101,10101,62,1,4,2,2,,,,,,,3,1,2,1,3,1,3,2
269010801,101,10101,43,0,1,5,,,,,,,,4,1,1,1,3,1,1,1
269040101,131,13110,60,0,2,5,,,,,,,,1,1,1,1,2,1,4,2
269040201,131,13110,29,0,1,5,,,,,,,,1,1,1,1,2,1,4,1
269040301,131,13110,26,0,1,5,,,,,,,,1,1,1,1,2,1,4,2
269040401,131,13110,36,0,2,5,,,,,,,,1,1,2,1,2,1,3,2
269040601,131,13110,32,0,1,5,,,,,,,,1,1,1,1,2,1,5,2
269040701,131,13110,53,0,2,5,,,,,,,,1,1,1,1,2,1,3,2
269080401,121,12101,84,0,1,5,,,,,,,,3,2,1,2,3,1,4,3
269080501,121,12101,49,1,1,5,,,,,,,,3,1,1,2,3,2,5,2
269080801,121,12101,41,0,1,5,,,,,,,,3,1,1,1,3,1,4,3
269081201,121,12101,62,0,1,5,,,,,,,,3,1,1,1,3,1,4,2
269090101,161,16101,46,0,3,5,,,,,,,,1,2,2,1,3,1,4,1
269090201,161,16101,46,0,1,5,,,,,,,,3,1,2,1,3,1,3,1
269090301,161,16101,46,0,1,5,,,,,,,,1,1,2,1,3,1,2,2
269090401,161,16101,37,0,1,5,,,,,,,,2,1,2,1,1,1,4,2
269090501,161,16101,33,0,1,2,1,2,1,1,2,2,,5,2,1,2,3,2,2,1
269090601,161,16101,43,0,1,5,,,,,,,,2,1,1,2,3,2,5,1
269090701,161,16101,67,0,3,5,,,,,,,,1,2,1,2,3,2,4,1
269140401,91,9120,66,0,1,5,,,,,,,,2,2,2,2,3,1,4,2
269140601,91,9120,77,0,1,5,,,,,,,,2,1,2,1,2,1,1,1
269140801,91,9120,90,0,1,5,,,,,,,,3,1,2,1,3,1,2,1
269150201,33,3301,23,0,1,2,1,2,2,2,2,2,,3,2,2,2,3,3,5,1
269150301,33,3301,31,1,1,5,,,,,,,,2,1,2,1,3,1,6,3
269150501,33,3301,40,0,1,5,,,,,,,,1,1,2,1,1,1,3,3
269150701,33,3301,28,0,1,5,,,,,,,,1,1,2,1,3,1,5,1
269151001,33,3301,38,,1,1,1,2,2,2,2,1,,4,3,1,3,3,3,1,1
269200101,131,13119,137,0,1,5,,,,,,,,2,1,4,2,3,1,3,2
269200401,131,13119,155,0,1,5,,,,,,,,2,1,2,1,4,1,4,1
269200501,131,13119,164,,1,2,1,2,2,2,2,2,,2,1,1,1,3,1,4,2
269200601,131,13119,257,1,1,2,2,,,,,,,2,1,2,1,1,1,4,2
269200701,131,13119,130,0,1,5,,,,,,,,2,1,2,1,1,1,4,1
269200801,131,13119,150,0,1,5,,,,,,,,2,1,2,1,3,1,4,1
269310201,161,16101,55,0,1,5,,,,,,,,2,1,2,1,3,1,3,1
269310301,161,16101,50,1,1,2,1,2,2,2,1,2,,2,1,2,1,3,1,4,1
269310501,161,16101,82,0,1,2,2,,,,,,,2,1,4,1,3,1,3,3
269310601,161,16101,46,1,1,5,,,,,,,,2,2,2,1,3,3,3,1
269310701,161,16101,62,1,1,5,,,,,,,,2,2,2,3,3,1,5,1
269310801,161,16101,47,0,1,5,,,,,,,,2,1,2,1,3,2,5,1
269320101,33,3301,37,0,1,5,,,,,,,,3,1,1,1,3,1,5,10
269320501,33,3301,24,0,1,5,,,,,,,,2,1,2,2,3,1,3,1
269320601,33,3301,18,0,1,5,,,,,,,,2,1,4,1,3,1,2,1
269320801,33,3301,22,1,1,5,,,,,,,,3,3,1,1,3,1,2,1
269321001,33,3301,27,0,1,5,,,,,,,,3,1,1,1,3,1,2,1
269321101,33,3301,29,0,1,5,,,,,,,,3,1,1,1,3,1,1,1
269321201,33,3301,32,0,1,5,,,,,,,,2,1,2,1,3,1,4,1
269321301,33,3301,30,0,1,5,,,,,,,,2,1,4,1,3,1,5,1
269321401,33,3301,22,0,1,5,,,,,,,,1,1,2,1,3,1,3,1
269330101,131,13101,192,0,1,5,,,,,,,,1,2,2,2,2,2,2,1
269330201,131,13101,195,1,3,1,1,2,2,2,2,2,,5,3,1,1,3,2,-88,1
269330401,131,13101,130,0,2,5,,,,,,,,2,1,1,1,2,1,3,1
269330601,131,13101,221,0,2,5,,,,,,,,2,1,1,2,2,1,3,2
269330701,131,13101,140,0,1,5,,,,,,,,2,1,2,1,2,1,2,2
269350101,51,5107,46,0,1,5,,,,,,,,3,1,2,1,4,1,4,3
269350301,51,5107,66,1,1,5,,,,,,,,3,1,1,3,3,2,1,3
269350401,51,5107,43,0,1,5,,,,,,,,3,1,2,1,1,1,4,1
269350501,51,5107,41,0,1,5,,,,,,,,3,1,2,1,1,1,3,1
269350701,51,5107,41,1,1,5,,,,,,,,3,2,2,2,3,2,3,1
269350801,51,5107,34,0,1,5,,,,,,,,3,1,1,1,1,1,4,1
269350901,51,5107,44,0,1,5,,,,,,,,3,1,1,1,4,1,4,3
269351001,51,5107,43,0,1,5,,,,,,,,3,2,1,2,3,2,4,3
269360101,111,11101,23,0,2,5,,,,,,,,3,1,1,1,3,1,5,1
269360201,111,11101,18,0,1,5,,,,,,,,3,2,2,1,3,1,4,3
269360301,111,11101,26,0,1,5,,,,,,,,3,1,2,1,3,1,3,2
269360501,111,11101,18,0,1,5,,,,,,,,3,1,2,1,3,1,3,1
269360601,111,11101,25,0,1,5,,,,,,,,3,2,1,2,3,1,4,3
269360701,111,11101,27,0,3,5,,,,,,,,3,1,1,1,3,1,-88,2
269360801,111,11101,19,0,1,5,,,,,,,,3,1,1,2,3,1,-88,1
269360901,111,11101,32,0,1,1,1,2,1,2,2,2,,1,1,2,1,1,1,3,1
269361001,111,11101,42,0,1,5,,,,,,,,3,2,1,2,3,1,4,2
269361101,111,11101,28,0,1,5,,,,,,,,4,2,1,2,3,2,2,1
269361201,111,11101,23,0,1,5,,,,,,,,3,1,1,1,3,1,3,2
269370101,91,9119,57,0,2,5,,,,,,,,3,1,2,1,3,1,5,1
269370201,91,9119,87,0,1,2,1,2,2,2,2,2,,4,1,2,1,3,1,3,3
269370501,91,9119,63,0,1,2,1,1,2,1,2,2,,3,1,2,1,3,3,3,3
269370601,91,9119,112,0,1,5,,,,,,,,3,1,2,1,3,1,3,1
269370701,91,9119,47,0,1,5,,,,,,,,3,1,2,1,3,1,3,1
269370801,91,9119,69,0,1,1,1,2,2,2,2,2,,3,1,1,1,3,1,3,1
269380101,83,8301,70,0,1,5,,,,,,,,3,1,2,1,3,1,5,1
269380201,83,8301,75,0,1,5,,,,,,,,3,2,1,2,3,2,3,1
269380301,83,8301,95,0,1,5,,,,,,,,3,1,2,1,3,1,3,1
269380401,83,8301,62,0,1,5,,,,,,,,3,1,2,1,3,1,3,1
269380501,83,8301,56,0,1,2,1,2,2,2,2,2,,3,1,2,1,3,1,4,1
269380601,83,8301,51,0,1,2,1,2,2,2,2,2,,3,2,1,2,3,2,3,1
269380701,83,8301,77,0,1,2,1,2,2,2,2,2,,3,1,2,1,3,2,4,1
269380801,83,8301,81,0,1,5,,,,,,,,3,2,2,2,3,1,4,1
269380901,83,8301,93,0,1,2,1,2,2,2,2,2,,3,2,1,2,3,1,3,3
269381001,83,8301,50,0,1,2,1,2,2,2,2,2,,3,1,2,1,3,1,3,1
269400301,131,13105,186,1,1,2,1,2,2,2,2,2,,2,1,1,1,3,1,4,1
269400401,131,13105,249,1,1,2,1,2,2,2,2,2,,3,1,1,1,4,1,3,2
269400501,131,13105,212,1,3,2,1,2,2,2,2,2,,2,1,2,1,3,1,5,1
269400701,131,13105,225,0,1,2,1,2,2,2,2,2,,3,1,2,1,3,1,3,1
269400801,131,13105,237,1,1,2,1,2,2,2,2,2,,2,3,2,3,1,2,2,3
269440201,161,16101,51,0,1,2,1,2,2,2,2,2,,1,1,1,1,1,1,4,1
269440501,161,16101,47,0,1,5,,,,,,,,2,1,2,1,1,1,4,3
269440601,161,16101,47,0,2,5,,,,,,,,3,1,1,1,3,1,5,1
269440701,161,16101,43,0,2,5,,,,,,,,1,1,1,1,1,1,4,1
269440801,161,16101,41,0,2,5,,,,,,,,2,1,1,1,1,1,4,1
269500101,21,2101,55,0,1,5,,,,,,,,2,1,2,1,3,1,4,3
269500201,21,2101,69,0,1,5,,,,,,,,2,2,2,2,3,2,4,1
269500301,21,2101,52,1,1,5,,,,,,,,2,1,5,2,1,1,3,3
269500401,21,2101,52,0,1,5,,,,,,,,2,1,2,1,3,1,4,1
269500501,21,2101,57,0,1,5,,,,,,,,2,1,2,1,3,1,4,1
269500601,21,2101,47,1,1,5,,,,,,,,2,1,2,1,3,1,5,1
269500701,21,2101,50,,1,5,,,,,,,,2,1,2,1,3,1,3,2
269500801,21,2101,45,0,1,2,1,2,2,1,2,2,,2,1,2,1,3,1,3,1
269600201,103,10303,80,0,1,5,,,,,,,,3,1,2,1,3,1,5,1
269600301,103,10303,78,0,1,5,,,,,,,,3,1,2,1,3,1,2,3
269600401,103,10303,68,0,1,2,1,2,2,2,2,2,,3,1,1,1,3,2,3,1
269650101,41,4101,61,0,1,5,,,,,,,,2,1,1,2,3,1,3,1
269650301,41,4101,80,,1,5,,,,,,,,2,1,1,1,2,1,3,2
269650401,41,4101,87,0,1,5,,,,,,,,1,1,1,1,2,1,3,1
269650501,41,4101,72,0,1,5,,,,,,,,1,1,1,1,2,1,2,1
269650601,41,4101,46,0,1,5,,,,,,,,2,1,1,1,2,1,3,1
269650701,41,4101,93,0,1,2,1,2,2,2,2,2,,1,1,2,1,2,1,3,1
269650801,41,4101,113,0,2,5,,,,,,,,2,1,1,1,3,1,3,1
269660401,81,8108,60,1,1,5,,,,,,,,3,1,2,1,3,1,3,2
269660501,81,8108,76,1,1,5,,,,,,,,3,2,2,2,3,1,3,1
269660601,81,8108,79,1,1,5,,,,,,,,2,2,2,2,3,2,3,3
269660701,81,8108,115,1,1,5,,,,,,,,3,3,5,3,3,3,3,1
269660801,81,8108,66,0,1,-88,,,,,,,,1,1,2,1,3,1,4,1
269690401,131,13108,317,1,1,5,,,,,,,,1,1,2,1,2,1,2,2
269690501,131,13108,436,0,1,5,,,,,,,,1,1,1,1,2,1,4,1
269690701,131,13108,404,0,1,5,,,,,,,,1,1,1,1,2,1,4,2
269710101,55,5501,85,0,1,5,,,,,,,,1,1,1,1,4,1,6,1
269710201,55,5501,139,0,3,5,,,,,,,,1,2,2,2,3,2,4,2
269710301,55,5501,91,0,2,5,,,,,,,,1,1,2,1,4,1,5,1
269710401,55,5501,86,0,1,5,,,,,,,,1,2,2,2,4,2,5,2
269710501,55,5501,67,0,1,2,1,2,1,1,2,2,,1,2,1,2,4,1,2,1
269710701,55,5501,69,0,1,1,1,2,2,2,2,2,,1,2,2,2,3,1,2,2
269710801,55,5501,164,0,1,5,,,,,,,,1,1,2,1,3,1,3,1
269760101,81,8101,56,0,4,5,,,,,,,,3,1,2,1,3,1,4,3
269760401,81,8101,75,0,1,5,,,,,,,,1,1,1,1,2,1,2,2
269760601,81,8101,33,0,1,5,,,,,,,,1,1,3,1,2,1,3,3
269790201,81,8101,74,0,1,5,,,,,,,,2,2,2,1,3,1,3,1
269790301,81,8101,71,0,1,2,1,2,2,2,2,2,,2,1,2,2,3,1,4,1
269790401,81,8101,58,0,1,5,,,,,,,,2,1,1,1,3,1,3,2
269790501,81,8101,55,0,1,5,,,,,,,,3,1,2,1,3,1,4,1
269790601,81,8101,62,1,1,4,1,2,2,1,2,2,,2,2,2,1,4,3,4,1
269790701,81,8101,71,0,1,2,1,2,2,2,2,2,,2,2,1,2,4,3,4,1
269790801,81,8101,72,0,1,5,,,,,,,,2,1,2,1,3,1,4,1
269810101,23,2301,55,0,1,5,,,,,,,,3,1,2,1,3,1,3,1
269810201,23,2301,57,1,1,5,,,,,,,,2,1,2,2,3,3,4,1
269810401,23,2301,54,0,1,5,,,,,,,,2,1,2,1,3,1,3,1
269810501,23,2301,66,0,1,5,,,,,,,,2,1,2,1,4,1,4,1
269810601,23,2301,51,1,1,5,,,,,,,,2,2,2,1,3,3,3,1
269860201,132,13201,203,0,1,5,,,,,,,,2,1,2,1,2,1,3,1
269860401,132,13201,182,1,1,5,,,,,,,,2,1,2,1,3,1,3,1
269860501,132,13201,193,1,4,2,2,,,,,,,2,1,2,1,3,1,3,2
269860601,132,13201,129,0,1,5,,,,,,,,2,1,2,1,2,1,3,1
269860701,132,13201,158,0,1,5,,,,,,,,2,1,2,1,2,1,3,1
269860801,132,13201,216,0,1,2,1,2,2,2,2,2,,2,1,5,3,2,1,3,9
269920201,151,15101,38,,3,5,,,,,,,,2,1,2,1,4,3,6,2
269920301,151,15101,22,,1,5,,,,,,,,2,1,5,1,4,1,6,1
269920401,151,15101,19,0,1,5,,,,,,,,3,2,2,1,4,2,5,2
269920501,151,15101,22,0,1,5,,,,,,,,3,1,2,1,3,1,3,1
269920601,151,15101,28,0,1,2,2,,,,,,,3,1,2,1,4,1,6,2
269920801,151,15101,20,0,1,5,,,,,,,,2,1,2,1,4,1,5,1
269920901,151,15101,26,0,1,5,,,,,,,,3,2,2,1,3,1,6,9
269921001,151,15101,22,0,1,4,1,2,2,2,2,2,,2,1,2,1,4,1,6,1
269921101,151,15101,31,0,1,2,1,2,2,2,2,2,,2,1,2,1,3,1,5,2
269940201,71,7109,50,0,1,4,1,1,2,2,2,2,,2,1,2,1,3,1,3,1
269940301,71,7109,66,0,1,5,,,,,,,,2,1,2,1,3,1,3,1
269940401,71,7109,81,0,1,5,,,,,,,,2,1,2,1,3,1,3,2
269940501,71,7109,64,1,1,5,,,,,,,,2,1,2,1,3,1,2,3
269940601,71,7109,61,1,1,5,,,,,,,,2,1,2,1,3,1,2,1
269940701,71,7109,58,0,1,5,,,,,,,,2,1,2,1,3,1,3,1
269940801,71,7109,44,0,1,5,,,,,,,,2,1,2,1,3,1,3,2
269960101,51,5101,151,0,1,5,,,,,,,,2,1,2,1,3,1,3,1
269960201,51,5101,114,0,4,5,,,,,,,,2,1,1,1,3,1,3,2
269960301,51,5101,67,0,1,1,1,2,2,2,2,2,,2,1,2,1,3,1,-88,1
269960401,51,5101,103,1,1,2,1,1,2,2,2,2,,2,1,2,1,4,1,-88,1
269960501,51,5101,92,0,1,5,,,,,,,,2,1,2,1,1,1,-88,1
269960601,51,5101,93,0,1,2,1,2,2,2,2,2,,2,1,2,1,3,1,4,1
269960701,51,5101,107,0,3,5,,,,,,,,2,1,2,1,3,1,-88,1
269960801,51,5101,157,0,1,2,1,2,1,1,1,1,,2,1,2,1,3,1,-88,1
270010101,131,13110,188,0,1,5,,,,,,,,2,1,2,1,4,1,4,2
270010301,131,13110,275,0,2,5,,,,,,,,2,2,2,2,4,1,4,1
270010601,131,13110,192,0,1,5,,,,,,,,2,1,1,1,4,1,3,1
270010701,131,13110,179,0,1,5,,,,,,,,2,1,1,1,3,1,4,2
270010801,131,13110,152,0,2,5,,,,,,,,2,1,2,1,3,1,4,1
270040201,72,7201,54,0,1,2,1,2,1,1,2,2,,2,1,2,1,3,1,2,9
270040501,72,7201,111,1,1,2,1,2,2,1,2,2,,2,1,2,2,3,2,2,2
270040801,72,7201,79,0,1,2,1,2,1,1,1,1,,2,2,2,2,3,1,2,1
270090101,61,6108,70,1,1,5,,,,,,,,3,1,2,1,3,1,3,2
270090201,61,6108,50,0,1,5,,,,,,,,2,1,2,1,3,2,4,1
270090301,61,6108,58,0,1,5,,,,,,,,2,2,2,1,4,2,3,2
270090401,61,6108,68,0,1,5,,,,,,,,2,1,2,1,1,1,4,1
270090601,61,6108,70,0,1,5,,,,,,,,2,1,2,1,3,1,3,2
270090701,61,6108,61,0,1,5,,,,,,,,2,1,2,1,3,1,4,1
270090801,61,6108,44,0,1,4,1,2,2,2,2,2,,2,1,2,2,4,1,2,2
270100301,163,16304,26,0,1,2,1,2,1,1,1,1,,3,1,2,1,3,1,3,1
270100401,163,16304,44,0,1,5,,,,,,,,3,1,2,1,1,1,3,2
270100501,163,16304,26,0,1,5,,,,,,,,2,1,2,1,3,1,4,1
270100601,163,16304,25,0,1,5,,,,,,,,3,1,3,1,3,1,3,1
270100701,163,16304,19,0,1,5,,,,,,,,3,1,2,1,3,1,3,1
270101001,163,16304,29,0,1,5,,,,,,,,3,1,2,1,3,1,3,1
270150201,161,16101,48,0,1,5,,,,,,,,3,2,1,2,3,2,4,2
270150301,161,16101,30,0,1,5,,,,,,,,2,2,2,2,3,3,5,1
270150601,161,16101,38,0,1,5,,,,,,,,1,2,1,2,2,2,3,2
270150701,161,16101,64,0,1,5,,,,,,,,2,1,1,1,2,1,3,2
270150801,161,16101,34,0,1,5,,,,,,,,1,2,1,3,2,1,3,2
270160101,132,13201,180,0,2,5,,,,,,,,2,1,2,1,3,1,6,1
270160201,132,13201,217,0,1,5,,,,,,,,2,1,2,1,3,1,3,2
270160301,132,13201,126,0,1,5,,,,,,,,2,2,2,2,1,2,5,2
270160401,132,13201,117,1,4,5,,,,,,,,5,2,4,2,2,2,2,2
270160501,132,13201,288,0,1,5,,,,,,,,2,2,1,2,3,2,2,2
270160701,132,13201,246,1,1,5,,,,,,,,2,2,3,3,3,2,5,2
270160801,132,13201,164,0,1,5,,,,,,,,2,2,2,2,3,2,3,2
270210101,91,9120,49,0,1,5,,,,,,,,3,1,2,1,3,1,2,1
270210201,91,9120,77,0,1,5,,,,,,,,3,1,2,1,3,1,4,1
270210401,91,9120,72,0,4,5,,,,,,,,3,1,2,1,3,1,4,1
270210601,91,9120,63,1,1,5,,,,,,,,3,2,2,2,1,2,2,11
270210701,91,9120,67,0,1,5,,,,,,,,3,1,2,1,3,1,4,1
270250201,131,13101,142,1,1,1,1,2,2,2,2,1,,1,1,4,2,2,2,4,2
270250601,131,13101,105,0,1,5,,,,,,,,2,2,1,1,3,2,3,1
270250801,131,13101,206,0,1,5,,,,,,,,2,2,2,1,3,2,3,2
270270101,71,7105,148,0,1,5,,,,,,,,2,1,2,1,3,1,4,1
270270401,71,7105,106,0,1,5,,,,,,,,1,1,2,1,4,1,4,2
270270501,71,7105,77,0,1,2,2,,,,,,,1,1,2,1,4,1,4,1
270310101,131,13116,198,0,1,2,1,2,2,2,2,2,,2,1,1,1,3,1,3,1
270310301,131,13116,230,0,2,5,,,,,,,,2,1,2,1,3,2,5,1
270310401,131,13116,176,0,1,5,,,,,,,,2,1,4,1,4,1,3,1
270310402,131,13116,204,0,1,1,1,1,1,2,2,2,,2,1,4,1,4,1,3,1
270310501,131,13116,335,0,1,5,,,,,,,,2,1,2,1,4,1,5,1
270310801,131,13116,183,0,1,5,,,,,,,,2,2,2,1,1,1,3,1
270320201,121,12101,26,0,2,2,1,2,2,2,2,2,,2,1,1,1,3,1,4,3
270320301,121,12101,33,0,1,2,1,2,2,1,2,2,,3,1,3,1,3,1,4,2
270320601,121,12101,22,0,1,5,,,,,,,,3,1,2,1,3,1,4,2
270320701,121,12101,26,0,1,5,,,,,,,,3,1,2,1,3,1,4,3
270320901,121,12101,23,0,1,2,1,2,2,2,2,2,,2,1,1,1,3,1,4,2
270321001,121,12101,31,1,1,5,,,,,,,,2,3,5,3,3,3,3,3
270380301,33,3301,59,0,1,5,,,,,,,,1,1,2,1,3,1,2,1
270380501,33,3301,50,,1,1,1,2,1,1,1,1,,2,1,2,1,1,1,4,3
270380701,33,3301,62,0,1,5,,,,,,,,2,1,2,1,1,1,4,1
270381101,33,3301,41,0,1,5,,,,,,,,2,1,2,1,3,1,4,1
270420201,162,16201,47,0,1,5,,,,,,,,3,1,2,1,3,1,3,1
270420301,162,16201,45,0,1,5,,,,,,,,3,1,1,1,3,1,3,1
270420401,162,16201,55,0,1,1,1,2,2,1,2,2,,2,1,2,1,3,1,2,1
270420501,162,16201,59,0,1,5,,,,,,,,3,1,2,1,3,1,3,1
270420601,162,16201,93,0,1,5,,,,,,,,3,1,2,2,3,2,4,3
270420701,162,16201,42,0,1,5,,,,,,,,3,1,2,1,3,1,2,9
270420801,162,16201,72,0,1,5,,,,,,,,3,1,2,1,3,1,2,1
270460101,81,8110,55,0,3,2,1,2,2,2,2,2,,2,1,1,1,3,1,4,9
270460201,81,8110,72,0,1,5,,,,,,,,3,1,2,1,3,1,3,1
270460401,81,8110,51,0,1,2,1,2,2,2,2,2,,3,2,1,2,3,1,3,3
270460501,81,8110,68,0,1,5,,,,,,,,3,1,2,1,3,1,3,1
270460601,81,8110,56,0,1,5,,,,,,,,2,2,2,2,3,3,2,3
270460701,81,8110,59,0,1,5,,,,,,,,3,2,2,2,3,2,3,3
270460801,81,8110,39,0,3,5,,,,,,,,2,1,2,1,3,1,3,1
270470201,132,13201,188,0,2,5,,,,,,,,1,1,1,1,3,1,4,2
270470301,132,13201,163,0,2,5,,,,,,,,2,1,1,1,1,1,5,1
270470401,132,13201,157,0,2,1,1,2,2,2,2,2,,2,1,2,1,1,1,5,1
270470501,132,13201,150,0,2,5,,,,,,,,2,1,2,1,1,1,5,1
270470601,132,13201,278,0,1,5,,,,,,,,2,1,2,1,1,1,6,1
270470701,132,13201,186,1,1,5,,,,,,,,2,1,2,1,1,1,5,3
270470801,132,13201,158,0,2,2,1,2,2,2,2,2,,2,1,1,1,5,1,5,1
270480301,135,13502,74,1,1,5,,,,,,,,3,2,4,2,3,2,3,9
270480401,135,13502,50,0,1,5,,,,,,,,4,1,5,3,3,1,4,3
270480701,135,13502,66,0,1,5,,,,,,,,2,2,2,1,3,1,5,1
270480901,135,13502,75,1,1,5,,,,,,,,3,2,2,2,3,1,3,2
270490101,92,9209,50,0,1,5,,,,,,,,3,1,2,1,3,1,4,1
270490201,92,9209,43,0,1,5,,,,,,,,3,1,2,1,3,1,2,1
270490301,92,9209,79,0,2,2,1,2,1,2,1,1,,3,1,2,1,3,1,3,2
270490401,92,9209,69,0,1,5,,,,,,,,3,2,1,1,3,1,1,2
270490501,92,9209,50,0,1,5,,,,,,,,3,2,2,1,3,2,2,1
270490601,92,9209,84,0,1,5,,,,,,,,3,1,2,1,3,1,3,2
270490801,92,9209,38,0,1,5,,,,,,,,3,1,2,1,3,1,4,1
270500101,21,2101,139,0,1,5,,,,,,,,2,2,2,2,3,2,6,1
270500102,21,2101,130,0,1,2,1,2,2,2,2,2,,2,2,2,2,3,2,6,1
270500601,21,2101,114,0,1,5,,,,,,,,2,1,1,1,2,1,1,3
270500701,21,2101,114,0,1,5,,,,,,,,1,1,1,1,2,1,4,1
270530101,11,1101,44,0,1,5,,,,,,,,2,1,2,1,3,1,5,3
270530401,11,1101,85,0,1,5,,,,,,,,2,1,2,1,4,1,4,2
270530501,11,1101,51,0,1,5,,,,,,,,2,1,2,1,3,1,4,1
270530701,11,1101,36,0,1,5,,,,,,,,2,1,2,3,4,2,4,2
270530801,11,1101,36,0,1,5,,,,,,,,2,1,2,1,3,1,4,1
270540201,22,2201,60,0,2,5,,,,,,,,1,1,3,2,3,1,3,1
270540301,22,2201,54,0,1,5,,,,,,,,2,1,2,1,4,1,5,9
270540501,22,2201,50,0,-88,5,,,,,,,,2,1,2,1,1,1,-88,2
270540701,22,2201,54,0,2,5,,,,,,,,2,1,2,1,3,1,4,1
270540801,22,2201,52,0,2,1,1,,2,2,2,2,,1,1,2,1,4,1,4,2
270660301,131,13102,226,1,1,1,1,2,2,2,2,2,,2,1,2,1,3,3,3,1
270660401,131,13102,245,0,1,5,,,,,,,,2,1,2,1,3,1,3,1
270660801,131,13102,271,0,1,5,,,,,,,,2,1,2,1,4,2,4,1
270670201,152,15202,5,0,1,5,,,,,,,,5,2,5,3,3,2,4,1
270670301,152,15202,2,1,1,2,1,2,2,2,2,2,,5,3,6,3,3,3,2,1
270670401,152,15202,3,0,1,5,,,,,,,,5,2,3,2,3,2,2,2
